rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,time_remaining,shot_made_flag,action_type_cat,comb_type_cat,shot_type_cat,shot_zone_cat,shot_zone_bas_cat,shot_zone_range_cat,opponent_cat,0,1,_INTO_
13021,Turnaround Fadeaway shot,Jump Shot,420,20701098,33.9303,135,114,-118.1348,3,4,0,2007-08,19,17,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,03/30/2008,LAL vs. WAS,WAS,13015,12906,73,91.97,199,,52,4,1,5,5,1,25,0.665584572,0.334415428,0
13036,Running Hook Shot,Hook Shot,107,20701122,33.9833,59,61,-118.2108,0,1,0,2007-08,41,8,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,04/02/2008,LAL vs. POR,POR,13026,15446,71,98.27,41,,40,3,1,6,3,3,1,0.8432984119,0.1567015881,0
13037,Jump Shot,Jump Shot,409,20701122,33.8473,156,197,-118.1138,4,4,0,2007-08,3,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/02/2008,LAL vs. POR,POR,13036,15446,71,98.27,243,,26,4,2,5,1,2,1,0.6383832401,0.3616167599,0
13048,Jump Shot,Jump Shot,6,20701135,33.7863,-92,258,-118.3618,10,1,0,2007-08,49,27,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/04/2008,LAL vs. DAL,DAL,13039,16067,67,97.25,649,,26,4,2,3,1,2,14,0.7558135968,0.2441864032,0
13049,Jump Shot,Jump Shot,47,20701135,33.9893,55,55,-118.2148,7,1,0,2007-08,28,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,04/04/2008,LAL vs. DAL,DAL,13040,16067,67,97.25,448,,26,4,1,2,3,5,14,0.3749093183,0.6250906817,1
13050,Tip Shot,Tip Shot,52,20701135,34.0443,0,0,-118.2698,4,1,0,2007-08,53,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/04/2008,LAL vs. DAL,DAL,13041,16067,67,97.25,293,,50,6,1,2,6,5,14,0.2150039882,0.7849960118,1
13051,Putback Dunk Shot,Dunk,189,20701135,34.0443,0,0,-118.2698,4,2,0,2007-08,24,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/04/2008,LAL vs. DAL,DAL,13043,16067,67,97.25,264,,30,2,1,2,6,5,14,0.2150039882,0.7849960118,1
13065,Jump Shot,Jump Shot,264,20701150,34.0193,-145,25,-118.4148,11,3,0,2007-08,38,14,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,04/06/2008,LAL @ SAC,SAC,13057,14466,75,96.33,698,,26,4,1,4,5,3,8,0.5466573213,0.4533426787,0
13066,Jump Shot,Jump Shot,423,20701150,33.8983,-191,146,-118.4608,6,4,0,2007-08,19,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/06/2008,LAL @ SAC,SAC,13064,14466,75,96.33,379,,26,4,2,3,1,2,8,0.6370613658,0.3629386342,0
13087,Driving Layup Shot,Layup,29,20701161,34.0443,0,0,-118.2698,7,1,0,2007-08,26,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13068,15581,74,95.56,446,,12,5,1,2,6,5,1,0.2320310013,0.7679689987,1
13088,Turnaround Jump Shot,Jump Shot,44,20701161,33.8843,0,160,-118.2698,6,1,0,2007-08,20,16,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13069,15581,74,95.56,380,,55,4,1,2,5,3,1,0.6828929312,0.3171070688,0
13089,Fadeaway Jump Shot,Jump Shot,160,20701161,34.0443,136,0,-118.1338,5,2,0,2007-08,1,13,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13073,15581,74,95.56,301,,17,4,1,6,5,3,1,0.4325840706,0.5674159294,1
13090,Driving Finger Roll Layup Shot,Layup,216,20701161,34.0443,0,0,-118.2698,11,3,0,2007-08,24,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13079,15581,74,95.56,684,,6,5,1,2,6,5,1,0.2320310013,0.7679689987,1
13091,Jump Shot,Jump Shot,334,20701161,33.9033,-223,141,-118.4928,10,4,0,2007-08,34,26,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13086,15581,74,95.56,634,,26,4,2,3,1,2,1,0.7025368691,0.2974631309,0
13092,Running Jump Shot,Jump Shot,366,20701161,34.0163,16,28,-118.2538,7,4,0,2007-08,30,3,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/08/2008,LAL @ POR,POR,13089,15581,74,95.56,450,,41,4,1,2,6,5,1,0.3085297955,0.6914702045,1
13104,Jump Shot,Jump Shot,18,20701175,33.8733,-189,171,-118.4588,10,1,0,2007-08,0,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13093,14716,70,93.28,600,,26,4,2,3,1,2,4,0.6749956459,0.3250043541,0
13105,Driving Layup Shot,Layup,136,20701175,34.0443,0,0,-118.2698,8,2,0,2007-08,52,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13097,14716,70,93.28,532,,12,5,1,2,6,5,4,0.2596449126,0.7403550874,1
13106,Jump Shot,Jump Shot,144,20701175,34.0293,138,15,-118.1318,8,2,0,2007-08,15,13,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13098,14716,70,93.28,495,,26,4,1,6,5,3,4,0.4716590509,0.5283409491,1
13107,Jump Shot,Jump Shot,306,20701175,33.8243,-128,220,-118.3978,6,3,0,2007-08,14,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13105,14716,70,93.28,374,,26,4,2,3,1,2,4,0.6749956459,0.3250043541,0
13108,Turnaround Jump Shot,Jump Shot,320,20701175,33.9933,-64,51,-118.3338,4,3,0,2007-08,21,8,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13107,14716,70,93.28,261,,55,4,1,4,3,3,4,0.8674890374,0.1325109626,0
13109,Turnaround Hook Shot,Hook Shot,327,20701175,34.0193,41,25,-118.2288,3,3,0,2007-08,27,4,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,04/10/2008,LAL @ LAC,LAC,13108,14716,70,93.28,207,,54,3,1,2,3,5,4,0.4356043716,0.5643956284,1
13123,Jump Shot,Jump Shot,3,20701187,33.8683,186,176,-118.0838,11,1,0,2007-08,39,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/11/2008,LAL vs. NOH,NOH,13110,14582,75,93.56,699,,26,4,2,5,1,2,30,0.6787029643,0.3212970357,0
13124,Running Jump Shot,Jump Shot,90,20701187,33.9553,1,89,-118.2688,2,1,0,2007-08,29,8,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,04/11/2008,LAL vs. NOH,NOH,13112,14582,75,93.56,149,,41,4,1,2,3,3,30,0.8695648788,0.1304351212,0
13125,Jump Shot,Jump Shot,99,20701187,33.8633,174,181,-118.0958,0,1,0,2007-08,45,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/11/2008,LAL vs. NOH,NOH,13114,14582,75,93.56,45,,26,4,2,5,1,2,30,0.6787029643,0.3212970357,0
13126,Jump Shot,Jump Shot,202,20701187,33.8783,195,166,-118.0748,3,2,0,2007-08,30,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/11/2008,LAL vs. NOH,NOH,13118,14582,75,93.56,210,,26,4,2,5,1,2,30,0.6787029643,0.3212970357,0
13139,Jump Shot,Jump Shot,11,20701198,33.8143,131,230,-118.1388,10,1,0,2007-08,27,26,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/13/2008,LAL vs. SAS,SAS,13127,14788,72,96.53,627,,26,4,2,5,1,2,6,0.7261148739,0.2738851261,0
13140,Jump Shot,Jump Shot,93,20701198,33.8843,-212,160,-118.4818,1,1,0,2007-08,36,26,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,04/13/2008,LAL vs. SAS,SAS,13129,14788,72,96.53,96,,26,4,2,3,1,2,6,0.7261148739,0.2738851261,0
13151,Driving Dunk Shot,Dunk,66,20701216,34.0443,0,0,-118.2698,5,1,0,2007-08,27,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/15/2008,LAL vs. SAC,SAC,13142,15359,67,95.94,327,,5,2,1,2,6,5,8,0.2403374426,0.7596625574,1
13152,Layup Shot,Layup,224,20701216,34.0443,0,0,-118.2698,4,2,0,2007-08,54,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/15/2008,LAL vs. SAC,SAC,13146,15359,67,95.94,294,,27,5,1,2,6,5,8,0.2403374426,0.7596625574,1
13153,Layup Shot,Layup,259,20701216,34.0443,0,0,-118.2698,0,2,0,2007-08,35,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,04/15/2008,LAL vs. SAC,SAC,13149,15359,67,95.94,35,,27,5,1,2,6,5,8,0.2403374426,0.7596625574,1
13163,Jump Shot,Jump Shot,201,20800003,34.0403,-183,4,-118.4528,4,2,0,2008-09,34,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13157,16434,70,92.4,274,,26,4,1,4,5,1,1,0.4811436602,0.5188563398,1
13164,Pullup Jump shot,Jump Shot,203,20800003,33.8853,92,159,-118.1778,4,2,0,2008-09,30,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13158,16434,70,92.4,270,,29,4,1,5,5,1,1,0.4811436602,0.5188563398,1
13165,Pullup Jump shot,Jump Shot,217,20800003,33.9553,69,89,-118.2008,3,2,0,2008-09,6,11,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13159,16434,70,92.4,186,,29,4,1,6,3,3,1,0.5549807792,0.4450192208,0
13166,Jump Shot,Jump Shot,239,20800003,33.9693,78,75,-118.1918,0,2,0,2008-09,33,10,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13161,16434,70,92.4,33,,26,4,1,6,3,3,1,0.6438976268,0.3561023732,0
13167,Jump Shot,Jump Shot,261,20800003,33.9393,155,105,-118.1148,9,3,0,2008-09,37,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13162,16434,70,92.4,577,,26,4,1,6,5,1,1,0.4811436602,0.5188563398,1
13168,Jump Shot,Jump Shot,306,20800003,34.0403,-188,4,-118.4578,5,3,0,2008-09,21,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13166,16434,70,92.4,321,,26,4,1,4,5,1,1,0.4811436602,0.5188563398,1
13169,Jump Shot,Jump Shot,338,20800003,33.9173,-134,127,-118.4038,1,3,0,2008-09,34,18,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13168,16434,70,92.4,94,,26,4,1,3,5,1,1,0.4811436602,0.5188563398,1
13170,Driving Slam Dunk Shot,Dunk,451,20800003,34.0443,0,0,-118.2698,3,4,0,2008-09,42,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,10/28/2008,LAL vs. POR,POR,13170,16434,70,92.4,222,,14,2,1,2,6,5,1,0.2024267808,0.7975732192,1
13204,Turnaround Jump Shot,Jump Shot,72,20800037,34.0133,143,31,-118.1268,5,1,0,2008-09,1,14,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/01/2008,LAL @ DEN,DEN,13186,14161,73,91.9,301,,55,4,1,6,5,3,7,0.5546161251,0.4453838749,0
13205,Jump Shot,Jump Shot,226,20800037,33.9103,-105,134,-118.3748,6,2,0,2008-09,16,17,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/01/2008,LAL @ DEN,DEN,13191,14161,73,91.9,376,,26,4,1,3,5,1,7,0.6238613055,0.3761386945,0
13206,Jump Shot,Jump Shot,549,20800037,33.9183,-139,126,-118.4088,4,4,0,2008-09,21,18,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/01/2008,LAL @ DEN,DEN,13203,14161,73,91.9,261,,26,4,1,3,5,1,7,0.5746978467,0.4253021533,0
13224,Jump Shot,Jump Shot,35,20800063,34.0383,149,6,-118.1208,9,1,0,2008-09,5,14,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/05/2008,LAL vs. LAC,LAC,13209,15243,67,91.92,545,,26,4,1,6,5,3,4,0.5115927575,0.4884072425,0
13225,Jump Shot,Jump Shot,78,20800063,33.9393,78,105,-118.1918,4,1,0,2008-09,1,13,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/05/2008,LAL vs. LAC,LAC,13212,15243,67,91.92,241,,26,4,1,6,3,3,4,0.4877524418,0.5122475582,1
13226,Jump Shot,Jump Shot,103,20800063,33.8093,102,235,-118.1678,2,1,0,2008-09,5,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/05/2008,LAL vs. LAC,LAC,13213,15243,67,91.92,125,,26,4,2,5,1,2,4,0.6610927233,0.3389072767,0
13227,Jump Shot,Jump Shot,361,20800063,34.0213,111,23,-118.1588,4,3,0,2008-09,9,11,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/05/2008,LAL vs. LAC,LAC,13222,15243,67,91.92,249,,26,4,1,6,5,3,4,0.3967635119,0.6032364881,1
13243,Turnaround Jump Shot,Jump Shot,17,20800092,34.0293,181,15,-118.0888,9,1,0,2008-09,49,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/09/2008,LAL vs. HOU,HOU,13229,15419,70,96.06,589,,55,4,1,6,5,1,5,0.5071683647,0.4928316353,0
13244,Driving Jump shot,Jump Shot,272,20800092,33.9433,40,101,-118.2298,11,3,0,2008-09,35,10,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/09/2008,LAL vs. HOU,HOU,13234,15419,70,96.06,695,,11,4,1,2,3,3,5,0.6706317444,0.3293682556,0
13263,Driving Reverse Layup Shot,Layup,326,20800102,34.0443,0,0,-118.2698,7,3,0,2008-09,48,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/11/2008,LAL @ DAL,DAL,13257,15440,70,94.13,468,,13,5,1,2,6,5,14,0.2358279487,0.7641720513,1
13264,Jump Shot,Jump Shot,330,20800102,33.8743,-179,170,-118.4488,7,3,0,2008-09,14,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/11/2008,LAL @ DAL,DAL,13258,15440,70,94.13,434,,26,4,2,3,1,2,14,0.6076087313,0.3923912687,0
13278,Jump Shot,Jump Shot,206,20800112,34.0413,102,3,-118.1678,7,2,0,2008-09,17,10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/12/2008,LAL @ NOH,NOH,13268,14790,69,93.19,437,,26,4,1,6,5,3,30,0.4216986652,0.5783013348,1
13279,Jump Shot,Jump Shot,260,20800112,33.9133,113,131,-118.1568,1,2,0,2008-09,59,17,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/12/2008,LAL @ NOH,NOH,13270,14790,69,93.19,119,,26,4,1,5,5,1,30,0.5963308095,0.4036691905,0
13305,Jump Shot,Jump Shot,215,20800131,33.9203,-87,124,-118.3568,1,2,0,2008-09,43,15,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/14/2008,LAL vs. DET,DET,13291,13251,69,94.72,103,,26,4,1,4,5,3,16,0.6753167953,0.3246832047,0
13306,Pullup Bank shot,Bank Shot,235,20800131,34.0213,100,23,-118.1698,0,2,0,2008-09,1,10,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/14/2008,LAL vs. DET,DET,13292,13251,69,94.72,1,,28,1,1,6,5,3,16,0.485443737,0.514556263,1
13307,Jump Shot,Jump Shot,371,20800131,33.8773,-65,167,-118.3348,8,4,0,2008-09,43,17,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/14/2008,LAL vs. DET,DET,13299,13251,69,94.72,523,,26,4,1,3,5,1,16,0.6503147717,0.3496852283,0
13308,Slam Dunk Shot,Dunk,474,20800131,34.0443,0,0,-118.2698,1,4,0,2008-09,56,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/14/2008,LAL vs. DET,DET,13307,13251,69,94.72,116,,47,2,1,2,6,5,16,0.3169933832,0.6830066168,1
13309,Jump Shot,Jump Shot,510,20800131,33.8283,127,216,-118.1428,0,4,0,2008-09,25,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/14/2008,LAL vs. DET,DET,13309,13251,69,94.72,25,,26,4,2,5,1,2,16,0.7163006202,0.2836993798,0
13324,Jump Shot,Jump Shot,20,20800158,33.9013,121,143,-118.1488,9,1,0,2008-09,13,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2008,LAL vs. CHI,CHI,13311,16308,68,98.71,553,,26,4,1,5,5,1,9,0.448299966,0.551700034,1
13325,Jump Shot,Jump Shot,204,20800158,33.9133,-166,131,-118.4358,8,2,0,2008-09,18,21,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2008,LAL vs. CHI,CHI,13312,16308,68,98.71,498,,26,4,1,3,5,1,9,0.4410519839,0.5589480161,1
13326,Jump Shot,Jump Shot,341,20800158,33.8113,113,233,-118.1568,8,3,0,2008-09,13,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2008,LAL vs. CHI,CHI,13322,16308,68,98.71,493,,26,4,2,5,1,2,9,0.6007108483,0.3992891517,0
13327,Driving Layup Shot,Layup,369,20800158,34.0443,0,0,-118.2698,6,3,0,2008-09,20,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/18/2008,LAL vs. CHI,CHI,13324,16308,68,98.71,380,,12,5,1,2,6,5,9,0.205812392,0.794187608,1
13347,Jump Shot,Jump Shot,43,20800170,33.8603,-98,184,-118.3678,6,1,0,2008-09,57,20,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/20/2008,LAL @ PHX,PHX,13330,16321,72,97.08,417,,26,4,1,3,5,1,20,0.4294341739,0.5705658261,1
13348,Jump Shot,Jump Shot,221,20800170,34.0133,75,31,-118.1948,1,2,0,2008-09,50,8,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/20/2008,LAL @ PHX,PHX,13338,16321,72,97.08,110,,26,4,1,6,3,3,20,0.8234733743,0.1765266257,0
13349,Running Jump Shot,Jump Shot,276,20800170,33.9663,2,78,-118.2678,7,3,0,2008-09,47,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/20/2008,LAL @ PHX,PHX,13344,16321,72,97.08,467,,41,4,1,2,3,5,20,0.3634703955,0.6365296045,1
13350,Jump Shot,Jump Shot,430,20800170,33.8363,193,208,-118.0768,4,4,0,2008-09,34,28,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/20/2008,LAL @ PHX,PHX,13348,16321,72,97.08,274,,26,4,2,5,1,2,20,0.8256139355,0.1743860645,0
13366,Fadeaway Jump Shot,Jump Shot,36,20800183,34.0223,198,22,-118.0718,6,1,0,2008-09,42,19,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/21/2008,LAL vs. DEN,DEN,13355,15902,71,92.82,402,,17,4,1,6,5,1,7,0.4742777978,0.5257222022,1
13367,Driving Dunk Shot,Dunk,314,20800183,34.0443,0,0,-118.2698,4,3,0,2008-09,58,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/21/2008,LAL vs. DEN,DEN,13365,15902,71,92.82,298,,5,2,1,2,6,5,7,0.2193519608,0.7806480392,1
13368,Jump Shot,Jump Shot,372,20800183,33.8953,-15,149,-118.2848,0,3,0,2008-09,15,14,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/21/2008,LAL vs. DEN,DEN,13368,15902,71,92.82,15,,26,4,1,2,5,3,7,0.4832946804,0.5167053196,1
13385,Jump Shot,Jump Shot,33,20800197,33.8993,130,145,-118.1398,8,1,0,2008-09,38,19,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/23/2008,LAL vs. SAC,SAC,13370,16937,68,95.64,518,,26,4,1,5,5,1,8,0.4117164304,0.5882835696,1
13386,Turnaround Fadeaway shot,Jump Shot,54,20800197,34.0143,-103,30,-118.3728,6,1,0,2008-09,41,10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/23/2008,LAL vs. SAC,SAC,13372,16937,68,95.64,401,,52,4,1,4,5,3,8,0.3240834623,0.6759165377,1
13387,Running Hook Shot,Hook Shot,257,20800197,33.9663,2,78,-118.2678,0,2,0,2008-09,25,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/23/2008,LAL vs. SAC,SAC,13377,16937,68,95.64,25,,40,3,1,2,3,5,8,0.3373053624,0.6626946376,1
13388,Running Reverse Layup Shot,Layup,496,20800197,34.0443,0,0,-118.2698,2,4,0,2008-09,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/23/2008,LAL vs. SAC,SAC,13385,16937,68,95.64,122,,44,5,1,2,6,5,8,0.1858716755,0.8141283245,1
13402,Jump Shot,Jump Shot,5,20800209,33.8913,-134,153,-118.4038,11,1,0,2008-09,40,20,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/25/2008,LAL vs. NJN,NJN,13389,15302,68,96.17,700,,26,4,1,3,5,1,22,0.4822120268,0.5177879732,1
13403,Layup Shot,Layup,42,20800209,34.0443,0,0,-118.2698,7,1,0,2008-09,17,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/25/2008,LAL vs. NJN,NJN,13393,15302,68,96.17,437,,27,5,1,2,6,5,22,0.2426279867,0.7573720133,1
13404,Jump Shot,Jump Shot,106,20800209,33.8903,40,154,-118.2298,1,1,0,2008-09,38,15,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/25/2008,LAL vs. NJN,NJN,13395,15302,68,96.17,98,,26,4,1,2,5,3,22,0.5936059205,0.4063940795,0
13405,Jump Shot,Jump Shot,327,20800209,33.9803,61,64,-118.2088,5,3,0,2008-09,47,8,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/25/2008,LAL vs. NJN,NJN,13404,15302,68,96.17,347,,26,4,1,6,3,3,22,0.8512635974,0.1487364026,0
13430,Jump Shot,Jump Shot,90,20800235,33.8983,152,146,-118.1178,3,1,0,2008-09,56,21,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2008,LAL vs. DAL,DAL,13411,14017,73,93.33,236,,26,4,1,5,5,1,14,0.5644822347,0.4355177653,0
13431,Jump Shot,Jump Shot,206,20800235,33.9203,129,124,-118.1408,5,2,0,2008-09,44,17,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2008,LAL vs. DAL,DAL,13416,14017,73,93.33,344,,26,4,1,5,5,1,14,0.6253973539,0.3746026461,0
13443,Jump Shot,Jump Shot,100,20800251,33.9023,146,142,-118.1238,2,1,0,2008-09,4,20,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/30/2008,LAL vs. TOR,TOR,13434,15136,67,96.55,124,,26,4,1,5,5,1,18,0.4882867765,0.5117132235,1
13444,Jump Bank Shot,Jump Shot,187,20800251,33.9133,-120,131,-118.3898,6,2,0,2008-09,35,17,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/30/2008,LAL vs. TOR,TOR,13435,15136,67,96.55,395,,24,4,1,3,5,1,18,0.5672848177,0.4327151823,0
13445,Jump Shot,Jump Shot,372,20800251,33.8353,157,209,-118.1128,1,3,0,2008-09,28,26,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/30/2008,LAL vs. TOR,TOR,13445,15136,67,96.55,88,,26,4,2,5,1,2,18,0.7149996894,0.2850003106,0
13462,Jump Shot,Jump Shot,2,20800255,33.8653,193,179,-118.0768,11,1,0,2008-09,46,26,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/02/2008,LAL @ IND,IND,13446,14996,70,97.94,706,,26,4,2,5,1,2,12,0.7168851485,0.2831148515,0
